username,count,date
jssjr,2,2021-07-12
jssjr,0,2021-07-13
jssjr,0,2021-07-14
jssjr,5,2021-07-15
jssjr,0,2021-07-16
jssjr,0,2021-07-17
jssjr,0,2021-07-18
jssjr,0,2021-07-19
jssjr,2,2021-07-20
jssjr,0,2021-07-21
jssjr,0,2021-07-22
jssjr,0,2021-07-23
jssjr,0,2021-07-24
jssjr,0,2021-07-25
jssjr,1,2021-07-26
jssjr,0,2021-07-27
jssjr,0,2021-07-28
jssjr,0,2021-07-29
jssjr,1,2021-07-30
jssjr,0,2021-07-31
jssjr,0,2021-08-01
jssjr,0,2021-08-02
jssjr,0,2021-08-03
jssjr,0,2021-08-04
jssjr,0,2021-08-05
jssjr,0,2021-08-06
jssjr,0,2021-08-07
jssjr,0,2021-08-08
jssjr,0,2021-08-09
jssjr,0,2021-08-10
jssjr,0,2021-08-11
jssjr,0,2021-08-12
jssjr,0,2021-08-13
jssjr,0,2021-08-14
jssjr,0,2021-08-15
jssjr,0,2021-08-16
jssjr,0,2021-08-17
jssjr,0,2021-08-18
jssjr,2,2021-08-19
jssjr,0,2021-08-20
jssjr,0,2021-08-21
jssjr,0,2021-08-22
jssjr,0,2021-08-23
jssjr,1,2021-08-24
jssjr,2,2021-08-25
jssjr,1,2021-08-26
jssjr,0,2021-08-27
jssjr,0,2021-08-28
jssjr,0,2021-08-29
jssjr,1,2021-08-30
jssjr,200,2021-08-31
jssjr,2,2021-09-01
jssjr,2,2021-09-02
jssjr,13,2021-09-03
jssjr,0,2021-09-04
jssjr,0,2021-09-05
jssjr,0,2021-09-06
jssjr,19,2021-09-07
jssjr,28,2021-09-08
jssjr,24,2021-09-09
jssjr,27,2021-09-10
jssjr,0,2021-09-11
jssjr,0,2021-09-12
jssjr,2,2021-09-13
jssjr,0,2021-09-14
jssjr,0,2021-09-15
jssjr,2,2021-09-16
jssjr,0,2021-09-17
jssjr,0,2021-09-18
jssjr,0,2021-09-19
jssjr,1,2021-09-20
jssjr,1,2021-09-21
jssjr,9,2021-09-22
jssjr,3,2021-09-23
jssjr,1,2021-09-24
jssjr,0,2021-09-25
jssjr,0,2021-09-26
jssjr,0,2021-09-27
jssjr,0,2021-09-28
jssjr,0,2021-09-29
jssjr,4,2021-09-30
jssjr,0,2021-10-01
jssjr,0,2021-10-02
jssjr,0,2021-10-03
jssjr,0,2021-10-04
jssjr,0,2021-10-05
jssjr,2,2021-10-06
jssjr,2,2021-10-07
jssjr,0,2021-10-08
jssjr,0,2021-10-09
jssjr,0,2021-10-10
jssjr,1,2021-10-11
jssjr,1,2021-10-12
jssjr,1,2021-10-13
jssjr,6,2021-10-14
jssjr,11,2021-10-15
jssjr,0,2021-10-16
jssjr,0,2021-10-17
jssjr,2,2021-10-18
jssjr,2,2021-10-19
jssjr,0,2021-10-20
jssjr,5,2021-10-21
jssjr,0,2021-10-22
jssjr,1,2021-10-23
jssjr,0,2021-10-24
jssjr,2,2021-10-25
jssjr,6,2021-10-26
jssjr,2,2021-10-27
jssjr,0,2021-10-28
jssjr,8,2021-10-29
jssjr,0,2021-10-30
jssjr,0,2021-10-31
jssjr,0,2021-11-01
jssjr,1,2021-11-02
jssjr,0,2021-11-03
jssjr,0,2021-11-04
jssjr,0,2021-11-05
jssjr,0,2021-11-06
jssjr,0,2021-11-07
jssjr,0,2021-11-08
jssjr,1,2021-11-09
jssjr,0,2021-11-10
jssjr,0,2021-11-11
jssjr,0,2021-11-12
jssjr,0,2021-11-13
jssjr,0,2021-11-14
jssjr,1,2021-11-15
jssjr,0,2021-11-16
jssjr,0,2021-11-17
jssjr,0,2021-11-18
jssjr,1,2021-11-19
jssjr,0,2021-11-20
jssjr,0,2021-11-21
jssjr,0,2021-11-22
jssjr,1,2021-11-23
jssjr,0,2021-11-24
jssjr,0,2021-11-25
jssjr,0,2021-11-26
jssjr,0,2021-11-27
jssjr,0,2021-11-28
jssjr,1,2021-11-29
jssjr,0,2021-11-30
jssjr,0,2021-12-01
jssjr,0,2021-12-02
jssjr,0,2021-12-03
jssjr,0,2021-12-04
jssjr,0,2021-12-05
jssjr,1,2021-12-06
jssjr,0,2021-12-07
jssjr,0,2021-12-08
jssjr,2,2021-12-09
jssjr,0,2021-12-10
jssjr,0,2021-12-11
jssjr,0,2021-12-12
jssjr,1,2021-12-13
jssjr,1,2021-12-14
jssjr,0,2021-12-15
jssjr,0,2021-12-16
jssjr,0,2021-12-17
jssjr,0,2021-12-18
jssjr,0,2021-12-19
jssjr,0,2021-12-20
jssjr,1,2021-12-21
jssjr,0,2021-12-22
jssjr,0,2021-12-23
jssjr,0,2021-12-24
jssjr,0,2021-12-25
jssjr,0,2021-12-26
jssjr,0,2021-12-27
jssjr,2,2021-12-28
jssjr,0,2021-12-29
jssjr,0,2021-12-30
jssjr,0,2021-12-31
jurre,0,2021-01-01
jurre,0,2021-01-02
jurre,0,2021-01-03
jurre,3,2021-01-04
jurre,17,2021-01-05
jurre,5,2021-01-06
jurre,7,2021-01-07
jurre,2,2021-01-08
jurre,0,2021-01-09
jurre,0,2021-01-10
jurre,7,2021-01-11
jurre,10,2021-01-12
jurre,18,2021-01-13
jurre,18,2021-01-14
jurre,18,2021-01-15
jurre,0,2021-01-16
jurre,0,2021-01-17
jurre,2,2021-01-18
jurre,8,2021-01-19
jurre,4,2021-01-20
jurre,1,2021-01-21
jurre,9,2021-01-22
jurre,0,2021-01-23
jurre,0,2021-01-24
jurre,11,2021-01-25
jurre,16,2021-01-26
jurre,9,2021-01-27
jurre,11,2021-01-28
jurre,13,2021-01-29
jurre,0,2021-01-30
jurre,0,2021-01-31
jurre,4,2021-02-01
jurre,11,2021-02-02
jurre,10,2021-02-03
jurre,25,2021-02-04
jurre,17,2021-02-05
jurre,4,2021-02-06
jurre,0,2021-02-07
jurre,13,2021-02-08
jurre,5,2021-02-09
jurre,10,2021-02-10
jurre,17,2021-02-11
jurre,0,2021-02-12
jurre,0,2021-02-13
jurre,0,2021-02-14
jurre,16,2021-02-15
jurre,12,2021-02-16
jurre,11,2021-02-17
jurre,9,2021-02-18
jurre,2,2021-02-19
jurre,0,2021-02-20
jurre,0,2021-02-21
jurre,14,2021-02-22
jurre,5,2021-02-23
jurre,7,2021-02-24
jurre,16,2021-02-25
jurre,3,2021-02-26
jurre,0,2021-02-27
jurre,0,2021-02-28
jurre,0,2021-03-01
jurre,0,2021-03-02
jurre,0,2021-03-03
jurre,0,2021-03-04
jurre,0,2021-03-05
jurre,0,2021-03-06
jurre,0,2021-03-07
jurre,0,2021-03-08
jurre,0,2021-03-09
jurre,0,2021-03-10
jurre,0,2021-03-11
jurre,0,2021-03-12
jurre,0,2021-03-13
jurre,0,2021-03-14
jurre,5,2021-03-15
jurre,9,2021-03-16
jurre,8,2021-03-17
jurre,9,2021-03-18
jurre,2,2021-03-19
jurre,0,2021-03-20
jurre,0,2021-03-21
jurre,10,2021-03-22
jurre,5,2021-03-23
jurre,9,2021-03-24
jurre,9,2021-03-25
jurre,24,2021-03-26
jurre,0,2021-03-27
jurre,0,2021-03-28
jurre,29,2021-03-29
jurre,10,2021-03-30
jurre,9,2021-03-31
jurre,21,2021-04-01
jurre,0,2021-04-02
jurre,0,2021-04-03
jurre,0,2021-04-04
jurre,0,2021-04-05
jurre,11,2021-04-06
jurre,7,2021-04-07
jurre,13,2021-04-08
jurre,21,2021-04-09
jurre,0,2021-04-10
jurre,0,2021-04-11
jurre,6,2021-04-12
jurre,6,2021-04-13
jurre,5,2021-04-14
jurre,6,2021-04-15
jurre,9,2021-04-16
jurre,0,2021-04-17
jurre,0,2021-04-18
jurre,17,2021-04-19
jurre,22,2021-04-20
jurre,13,2021-04-21
jurre,13,2021-04-22
jurre,19,2021-04-23
jurre,0,2021-04-24
jurre,0,2021-04-25
jurre,19,2021-04-26
jurre,3,2021-04-27
jurre,23,2021-04-28
jurre,10,2021-04-29
jurre,20,2021-04-30
jurre,0,2021-05-01
jurre,0,2021-05-02
jurre,12,2021-05-03
jurre,10,2021-05-04
jurre,1,2021-05-05
jurre,3,2021-05-06
jurre,12,2021-05-07
jurre,0,2021-05-08
jurre,0,2021-05-09
jurre,8,2021-05-10
jurre,24,2021-05-11
jurre,18,2021-05-12
jurre,4,2021-05-13
jurre,14,2021-05-14
jurre,0,2021-05-15
jurre,0,2021-05-16
jurre,6,2021-05-17
jurre,10,2021-05-18
jurre,31,2021-05-19
jurre,5,2021-05-20
jurre,21,2021-05-21
jurre,0,2021-05-22
jurre,0,2021-05-23
jurre,0,2021-05-24
jurre,14,2021-05-25
jurre,17,2021-05-26
jurre,12,2021-05-27
jurre,11,2021-05-28
jurre,0,2021-05-29
jurre,0,2021-05-30
jurre,5,2021-05-31
jurre,14,2021-06-01
jurre,7,2021-06-02
jurre,9,2021-06-03
jurre,8,2021-06-04
jurre,0,2021-06-05
jurre,0,2021-06-06
jurre,1,2021-06-07
jurre,5,2021-06-08
jurre,10,2021-06-09
jurre,20,2021-06-10
jurre,11,2021-06-11
jurre,0,2021-06-12
jurre,0,2021-06-13
jurre,24,2021-06-14
jurre,5,2021-06-15
jurre,8,2021-06-16
jurre,9,2021-06-17
jurre,4,2021-06-18
jurre,0,2021-06-19
jurre,0,2021-06-20
jurre,20,2021-06-21
jurre,1,2021-06-22
jurre,9,2021-06-23
jurre,9,2021-06-24
jurre,13,2021-06-25
jurre,0,2021-06-26
jurre,0,2021-06-27
jurre,11,2021-06-28
jurre,21,2021-06-29
jurre,3,2021-06-30
jurre,22,2021-07-01
jurre,0,2021-07-02
jurre,0,2021-07-03
jurre,0,2021-07-04
jurre,0,2021-07-05
jurre,0,2021-07-06
jurre,0,2021-07-07
jurre,0,2021-07-08
jurre,0,2021-07-09
jurre,0,2021-07-10
jurre,0,2021-07-11
jurre,7,2021-07-12
jurre,3,2021-07-13
jurre,2,2021-07-14
jurre,13,2021-07-15
jurre,7,2021-07-16
jurre,0,2021-07-17
jurre,0,2021-07-18
jurre,13,2021-07-19
jurre,12,2021-07-20
jurre,8,2021-07-21
jurre,4,2021-07-22
jurre,0,2021-07-23
jurre,0,2021-07-24
jurre,0,2021-07-25
jurre,35,2021-07-26
jurre,33,2021-07-27
jurre,16,2021-07-28
jurre,17,2021-07-29
jurre,0,2021-07-30
jurre,0,2021-07-31
jurre,0,2021-08-01
jurre,12,2021-08-02
jurre,24,2021-08-03
jurre,11,2021-08-04
jurre,4,2021-08-05
jurre,0,2021-08-06
jurre,0,2021-08-07
jurre,0,2021-08-08
jurre,1,2021-08-09
jurre,6,2021-08-10
jurre,25,2021-08-11
jurre,21,2021-08-12
jurre,0,2021-08-13
jurre,0,2021-08-14
jurre,0,2021-08-15
jurre,0,2021-08-16
jurre,0,2021-08-17
jurre,0,2021-08-18
jurre,0,2021-08-19
jurre,0,2021-08-20
jurre,0,2021-08-21
jurre,0,2021-08-22
jurre,11,2021-08-23
jurre,2,2021-08-24
jurre,5,2021-08-25
jurre,20,2021-08-26
jurre,0,2021-08-27
jurre,0,2021-08-28
jurre,0,2021-08-29
jurre,9,2021-08-30
jurre,19,2021-08-31
jurre,2,2021-09-01
jurre,8,2021-09-02
jurre,5,2021-09-03
jurre,0,2021-09-04
jurre,0,2021-09-05
jurre,1,2021-09-06
jurre,9,2021-09-07
jurre,4,2021-09-08
jurre,1,2021-09-09
jurre,15,2021-09-10
jurre,0,2021-09-11
jurre,0,2021-09-12
jurre,5,2021-09-13
jurre,11,2021-09-14
jurre,7,2021-09-15
jurre,17,2021-09-16
jurre,11,2021-09-17
jurre,0,2021-09-18
jurre,0,2021-09-19
jurre,3,2021-09-20
jurre,6,2021-09-21
jurre,7,2021-09-22
jurre,9,2021-09-23
jurre,6,2021-09-24
jurre,1,2021-09-25
jurre,0,2021-09-26
jurre,11,2021-09-27
jurre,13,2021-09-28
jurre,21,2021-09-29
jurre,5,2021-09-30
jurre,10,2021-10-01
jurre,0,2021-10-02
jurre,0,2021-10-03
jurre,2,2021-10-04
jurre,8,2021-10-05
jurre,10,2021-10-06
jurre,40,2021-10-07
jurre,12,2021-10-08
jurre,0,2021-10-09
jurre,0,2021-10-10
jurre,33,2021-10-11
jurre,10,2021-10-12
jurre,13,2021-10-13
jurre,15,2021-10-14
jurre,5,2021-10-15
jurre,0,2021-10-16
jurre,0,2021-10-17
jurre,31,2021-10-18
jurre,15,2021-10-19
jurre,7,2021-10-20
jurre,5,2021-10-21
jurre,4,2021-10-22
jurre,0,2021-10-23
jurre,0,2021-10-24
jurre,4,2021-10-25
jurre,9,2021-10-26
jurre,12,2021-10-27
jurre,8,2021-10-28
jurre,4,2021-10-29
jurre,0,2021-10-30
jurre,0,2021-10-31
jurre,12,2021-11-01
jurre,8,2021-11-02
jurre,3,2021-11-03
jurre,3,2021-11-04
jurre,0,2021-11-05
jurre,0,2021-11-06
jurre,0,2021-11-07
jurre,10,2021-11-08
jurre,4,2021-11-09
jurre,5,2021-11-10
jurre,13,2021-11-11
jurre,11,2021-11-12
jurre,0,2021-11-13
jurre,1,2021-11-14
jurre,8,2021-11-15
jurre,8,2021-11-16
jurre,6,2021-11-17
jurre,3,2021-11-18
jurre,9,2021-11-19
jurre,0,2021-11-20
jurre,0,2021-11-21
jurre,13,2021-11-22
jurre,8,2021-11-23
jurre,11,2021-11-24
jurre,15,2021-11-25
jurre,1,2021-11-26
jurre,0,2021-11-27
jurre,0,2021-11-28
jurre,10,2021-11-29
jurre,8,2021-11-30
jurre,2,2021-12-01
jurre,2,2021-12-02
jurre,0,2021-12-03
jurre,0,2021-12-04
jurre,2,2021-12-05
jurre,3,2021-12-06
jurre,6,2021-12-07
jurre,14,2021-12-08
jurre,27,2021-12-09
jurre,6,2021-12-10
jurre,0,2021-12-11
jurre,1,2021-12-12
jurre,7,2021-12-13
jurre,15,2021-12-14
jurre,12,2021-12-15
jurre,4,2021-12-16
jurre,8,2021-12-17
jurre,1,2021-12-18
jurre,2,2021-12-19
jurre,26,2021-12-20
jurre,14,2021-12-21
jurre,16,2021-12-22
jurre,24,2021-12-23
jurre,6,2021-12-24
jurre,0,2021-12-25
jurre,0,2021-12-26
jurre,0,2021-12-27
jurre,0,2021-12-28
jurre,3,2021-12-29
jurre,2,2021-12-30
jurre,1,2021-12-31
katallaxie,3,2021-01-01
katallaxie,4,2021-01-02
katallaxie,1,2021-01-03
katallaxie,7,2021-01-04
katallaxie,3,2021-01-05
katallaxie,5,2021-01-06
katallaxie,4,2021-01-07
katallaxie,5,2021-01-08
katallaxie,4,2021-01-09
katallaxie,2,2021-01-10
katallaxie,1,2021-01-11
katallaxie,3,2021-01-12
katallaxie,7,2021-01-13
katallaxie,9,2021-01-14
katallaxie,1,2021-01-15
katallaxie,0,2021-01-16
katallaxie,0,2021-01-17
katallaxie,4,2021-01-18
katallaxie,5,2021-01-19
katallaxie,2,2021-01-20
katallaxie,5,2021-01-21
katallaxie,4,2021-01-22
katallaxie,0,2021-01-23
katallaxie,0,2021-01-24
katallaxie,5,2021-01-25
katallaxie,1,2021-01-26
katallaxie,2,2021-01-27
katallaxie,2,2021-01-28
katallaxie,1,2021-01-29
katallaxie,1,2021-01-30
katallaxie,0,2021-01-31
katallaxie,5,2021-02-01
katallaxie,3,2021-02-02
katallaxie,7,2021-02-03
katallaxie,2,2021-02-04
katallaxie,3,2021-02-05
katallaxie,0,2021-02-06
katallaxie,0,2021-02-07
katallaxie,1,2021-02-08
katallaxie,3,2021-02-09
katallaxie,3,2021-02-10
katallaxie,2,2021-02-11
katallaxie,1,2021-02-12
katallaxie,0,2021-02-13
katallaxie,0,2021-02-14
katallaxie,17,2021-02-15
katallaxie,3,2021-02-16
katallaxie,15,2021-02-17
katallaxie,3,2021-02-18
katallaxie,2,2021-02-19
katallaxie,0,2021-02-20
katallaxie,0,2021-02-21
katallaxie,3,2021-02-22
katallaxie,3,2021-02-23
katallaxie,2,2021-02-24
katallaxie,1,2021-02-25
katallaxie,1,2021-02-26
katallaxie,0,2021-02-27
katallaxie,0,2021-02-28
katallaxie,3,2021-03-01
katallaxie,4,2021-03-02
katallaxie,4,2021-03-03
katallaxie,3,2021-03-04
katallaxie,5,2021-03-05
katallaxie,0,2021-03-06
katallaxie,0,2021-03-07
katallaxie,4,2021-03-08
katallaxie,2,2021-03-09
katallaxie,2,2021-03-10
katallaxie,3,2021-03-11
katallaxie,5,2021-03-12
katallaxie,0,2021-03-13
katallaxie,0,2021-03-14
katallaxie,5,2021-03-15
katallaxie,1,2021-03-16
katallaxie,3,2021-03-17
katallaxie,2,2021-03-18
katallaxie,2,2021-03-19
katallaxie,0,2021-03-20
katallaxie,0,2021-03-21
katallaxie,4,2021-03-22
katallaxie,6,2021-03-23
katallaxie,9,2021-03-24
katallaxie,0,2021-03-25
katallaxie,6,2021-03-26
katallaxie,0,2021-03-27
katallaxie,0,2021-03-28
katallaxie,4,2021-03-29
katallaxie,0,2021-03-30
katallaxie,6,2021-03-31
katallaxie,3,2021-04-01
katallaxie,8,2021-04-02
katallaxie,0,2021-04-03
katallaxie,0,2021-04-04
katallaxie,4,2021-04-05
katallaxie,7,2021-04-06
katallaxie,6,2021-04-07
katallaxie,17,2021-04-08
katallaxie,3,2021-04-09
katallaxie,0,2021-04-10
katallaxie,0,2021-04-11
katallaxie,10,2021-04-12
katallaxie,9,2021-04-13
katallaxie,8,2021-04-14
katallaxie,5,2021-04-15
katallaxie,4,2021-04-16
katallaxie,0,2021-04-17
katallaxie,3,2021-04-18
katallaxie,2,2021-04-19
katallaxie,20,2021-04-20
katallaxie,16,2021-04-21
katallaxie,4,2021-04-22
katallaxie,0,2021-04-23
katallaxie,0,2021-04-24
katallaxie,0,2021-04-25
katallaxie,7,2021-04-26
katallaxie,2,2021-04-27
katallaxie,6,2021-04-28
katallaxie,11,2021-04-29
katallaxie,25,2021-04-30
katallaxie,0,2021-05-01
katallaxie,2,2021-05-02
katallaxie,14,2021-05-03
katallaxie,17,2021-05-04
katallaxie,22,2021-05-05
katallaxie,12,2021-05-06
katallaxie,18,2021-05-07
katallaxie,0,2021-05-08
katallaxie,6,2021-05-09
katallaxie,13,2021-05-10
katallaxie,17,2021-05-11
katallaxie,7,2021-05-12
katallaxie,0,2021-05-13
katallaxie,15,2021-05-14
katallaxie,0,2021-05-15
katallaxie,0,2021-05-16
katallaxie,30,2021-05-17
katallaxie,12,2021-05-18
katallaxie,7,2021-05-19
katallaxie,5,2021-05-20
katallaxie,14,2021-05-21
katallaxie,0,2021-05-22
katallaxie,0,2021-05-23
katallaxie,2,2021-05-24
katallaxie,8,2021-05-25
katallaxie,6,2021-05-26
katallaxie,10,2021-05-27
katallaxie,12,2021-05-28
katallaxie,0,2021-05-29
katallaxie,11,2021-05-30
katallaxie,19,2021-05-31
katallaxie,16,2021-06-01
katallaxie,17,2021-06-02
katallaxie,23,2021-06-03
katallaxie,6,2021-06-04
katallaxie,0,2021-06-05
katallaxie,6,2021-06-06
katallaxie,6,2021-06-07
katallaxie,6,2021-06-08
katallaxie,10,2021-06-09
katallaxie,1,2021-06-10
katallaxie,2,2021-06-11
katallaxie,0,2021-06-12
katallaxie,6,2021-06-13
katallaxie,12,2021-06-14
katallaxie,20,2021-06-15
katallaxie,11,2021-06-16
katallaxie,9,2021-06-17
katallaxie,6,2021-06-18
katallaxie,0,2021-06-19
katallaxie,0,2021-06-20
katallaxie,22,2021-06-21
katallaxie,5,2021-06-22
katallaxie,2,2021-06-23
katallaxie,11,2021-06-24
katallaxie,12,2021-06-25
katallaxie,0,2021-06-26
katallaxie,0,2021-06-27
katallaxie,14,2021-06-28
katallaxie,5,2021-06-29
katallaxie,9,2021-06-30
katallaxie,9,2021-07-01
katallaxie,0,2021-07-02
katallaxie,0,2021-07-03
katallaxie,0,2021-07-04
katallaxie,0,2021-07-05
katallaxie,0,2021-07-06
katallaxie,0,2021-07-07
katallaxie,0,2021-07-08
katallaxie,0,2021-07-09
katallaxie,0,2021-07-10
katallaxie,0,2021-07-11
katallaxie,11,2021-07-12
katallaxie,9,2021-07-13
katallaxie,23,2021-07-14
katallaxie,10,2021-07-15
katallaxie,10,2021-07-16
katallaxie,0,2021-07-17
katallaxie,0,2021-07-18
katallaxie,11,2021-07-19
katallaxie,14,2021-07-20
katallaxie,12,2021-07-21
katallaxie,8,2021-07-22
katallaxie,5,2021-07-23
katallaxie,0,2021-07-24
katallaxie,0,2021-07-25
katallaxie,9,2021-07-26
katallaxie,17,2021-07-27
katallaxie,16,2021-07-28
katallaxie,12,2021-07-29
katallaxie,3,2021-07-30
katallaxie,0,2021-07-31
katallaxie,0,2021-08-01
katallaxie,10,2021-08-02
katallaxie,7,2021-08-03
katallaxie,17,2021-08-04
katallaxie,7,2021-08-05
katallaxie,2,2021-08-06
katallaxie,0,2021-08-07
katallaxie,0,2021-08-08
katallaxie,15,2021-08-09
katallaxie,11,2021-08-10
katallaxie,6,2021-08-11
katallaxie,10,2021-08-12
katallaxie,4,2021-08-13
katallaxie,0,2021-08-14
katallaxie,0,2021-08-15
katallaxie,18,2021-08-16
katallaxie,18,2021-08-17
katallaxie,9,2021-08-18
katallaxie,11,2021-08-19
katallaxie,0,2021-08-20
katallaxie,0,2021-08-21
katallaxie,3,2021-08-22
katallaxie,17,2021-08-23
katallaxie,16,2021-08-24
katallaxie,21,2021-08-25
katallaxie,2,2021-08-26
katallaxie,4,2021-08-27
katallaxie,0,2021-08-28
katallaxie,0,2021-08-29
katallaxie,7,2021-08-30
katallaxie,13,2021-08-31
katallaxie,16,2021-09-01
katallaxie,20,2021-09-02
katallaxie,13,2021-09-03
katallaxie,0,2021-09-04
katallaxie,0,2021-09-05
katallaxie,10,2021-09-06
katallaxie,6,2021-09-07
katallaxie,9,2021-09-08
katallaxie,7,2021-09-09
katallaxie,10,2021-09-10
katallaxie,1,2021-09-11
katallaxie,0,2021-09-12
katallaxie,6,2021-09-13
katallaxie,3,2021-09-14
katallaxie,2,2021-09-15
katallaxie,7,2021-09-16
katallaxie,3,2021-09-17
katallaxie,0,2021-09-18
katallaxie,0,2021-09-19
katallaxie,6,2021-09-20
katallaxie,8,2021-09-21
katallaxie,5,2021-09-22
katallaxie,14,2021-09-23
katallaxie,5,2021-09-24
katallaxie,0,2021-09-25
katallaxie,0,2021-09-26
katallaxie,15,2021-09-27
katallaxie,11,2021-09-28
katallaxie,12,2021-09-29
katallaxie,8,2021-09-30
katallaxie,10,2021-10-01
katallaxie,0,2021-10-02
katallaxie,0,2021-10-03
katallaxie,0,2021-10-04
katallaxie,0,2021-10-05
katallaxie,5,2021-10-06
katallaxie,0,2021-10-07
katallaxie,0,2021-10-08
katallaxie,0,2021-10-09
katallaxie,0,2021-10-10
katallaxie,10,2021-10-11
katallaxie,12,2021-10-12
katallaxie,20,2021-10-13
katallaxie,19,2021-10-14
katallaxie,11,2021-10-15
katallaxie,0,2021-10-16
katallaxie,0,2021-10-17
katallaxie,6,2021-10-18
katallaxie,6,2021-10-19
katallaxie,8,2021-10-20
katallaxie,1,2021-10-21
katallaxie,4,2021-10-22
katallaxie,0,2021-10-23
katallaxie,0,2021-10-24
katallaxie,3,2021-10-25
katallaxie,5,2021-10-26
katallaxie,4,2021-10-27
katallaxie,7,2021-10-28
katallaxie,4,2021-10-29
katallaxie,0,2021-10-30
katallaxie,1,2021-10-31
katallaxie,6,2021-11-01
katallaxie,2,2021-11-02
katallaxie,3,2021-11-03
katallaxie,7,2021-11-04
katallaxie,2,2021-11-05
katallaxie,7,2021-11-06
katallaxie,2,2021-11-07
katallaxie,11,2021-11-08
katallaxie,27,2021-11-09
katallaxie,37,2021-11-10
katallaxie,19,2021-11-11
katallaxie,15,2021-11-12
katallaxie,4,2021-11-13
katallaxie,0,2021-11-14
katallaxie,3,2021-11-15
katallaxie,11,2021-11-16
katallaxie,16,2021-11-17
katallaxie,5,2021-11-18
katallaxie,13,2021-11-19
katallaxie,0,2021-11-20
katallaxie,5,2021-11-21
katallaxie,7,2021-11-22
katallaxie,13,2021-11-23
katallaxie,30,2021-11-24
katallaxie,7,2021-11-25
katallaxie,0,2021-11-26
katallaxie,0,2021-11-27
katallaxie,4,2021-11-28
katallaxie,23,2021-11-29
katallaxie,12,2021-11-30
katallaxie,7,2021-12-01
katallaxie,6,2021-12-02
katallaxie,14,2021-12-03
katallaxie,12,2021-12-04
katallaxie,4,2021-12-05
katallaxie,30,2021-12-06
katallaxie,14,2021-12-07
katallaxie,33,2021-12-08
katallaxie,40,2021-12-09
katallaxie,6,2021-12-10
katallaxie,2,2021-12-11
katallaxie,2,2021-12-12
katallaxie,5,2021-12-13
katallaxie,16,2021-12-14
katallaxie,6,2021-12-15
katallaxie,14,2021-12-16
katallaxie,6,2021-12-17
katallaxie,0,2021-12-18
katallaxie,10,2021-12-19
katallaxie,32,2021-12-20
katallaxie,17,2021-12-21
katallaxie,21,2021-12-22
katallaxie,16,2021-12-23
katallaxie,0,2021-12-24
katallaxie,0,2021-12-25
katallaxie,0,2021-12-26
katallaxie,9,2021-12-27
katallaxie,14,2021-12-28
katallaxie,11,2021-12-29
katallaxie,5,2021-12-30
katallaxie,4,2021-12-31
kdaigle,0,2021-01-01
kdaigle,0,2021-01-02
kdaigle,0,2021-01-03
kdaigle,0,2021-01-04
kdaigle,9,2021-01-05
kdaigle,3,2021-01-06
kdaigle,2,2021-01-07
kdaigle,2,2021-01-08
kdaigle,0,2021-01-09
kdaigle,0,2021-01-10
kdaigle,0,2021-01-11
kdaigle,0,2021-01-12
kdaigle,0,2021-01-13
kdaigle,1,2021-01-14
kdaigle,0,2021-01-15
kdaigle,0,2021-01-16
kdaigle,0,2021-01-17
kdaigle,0,2021-01-18
kdaigle,0,2021-01-19
kdaigle,4,2021-01-20
kdaigle,0,2021-01-21
kdaigle,7,2021-01-22
kdaigle,0,2021-01-23
kdaigle,0,2021-01-24
kdaigle,0,2021-01-25
kdaigle,3,2021-01-26
kdaigle,12,2021-01-27
kdaigle,1,2021-01-28
kdaigle,0,2021-01-29
kdaigle,0,2021-01-30
kdaigle,0,2021-01-31
kdaigle,1,2021-02-01
kdaigle,0,2021-02-02
kdaigle,7,2021-02-03
kdaigle,4,2021-02-04
kdaigle,2,2021-02-05
kdaigle,6,2021-02-06
kdaigle,1,2021-02-07
kdaigle,3,2021-02-08
kdaigle,3,2021-02-09
kdaigle,0,2021-02-10
kdaigle,0,2021-02-11
kdaigle,2,2021-02-12
kdaigle,0,2021-02-13
kdaigle,0,2021-02-14
kdaigle,6,2021-02-15
kdaigle,0,2021-02-16
kdaigle,1,2021-02-17
kdaigle,0,2021-02-18
kdaigle,6,2021-02-19
kdaigle,4,2021-02-20
kdaigle,0,2021-02-21
kdaigle,1,2021-02-22
kdaigle,12,2021-02-23
kdaigle,2,2021-02-24
kdaigle,13,2021-02-25
kdaigle,2,2021-02-26
kdaigle,0,2021-02-27
kdaigle,0,2021-02-28
kdaigle,0,2021-03-01
kdaigle,3,2021-03-02
kdaigle,6,2021-03-03
kdaigle,0,2021-03-04
kdaigle,0,2021-03-05
kdaigle,0,2021-03-06
kdaigle,2,2021-03-07
kdaigle,1,2021-03-08
kdaigle,0,2021-03-09
kdaigle,0,2021-03-10
kdaigle,0,2021-03-11
kdaigle,5,2021-03-12
kdaigle,0,2021-03-13
kdaigle,3,2021-03-14
kdaigle,5,2021-03-15
kdaigle,1,2021-03-16
kdaigle,2,2021-03-17
kdaigle,3,2021-03-18
kdaigle,2,2021-03-19
kdaigle,0,2021-03-20
kdaigle,0,2021-03-21
kdaigle,0,2021-03-22
kdaigle,0,2021-03-23
kdaigle,2,2021-03-24
kdaigle,0,2021-03-25
kdaigle,2,2021-03-26
kdaigle,0,2021-03-27
kdaigle,0,2021-03-28
kdaigle,0,2021-03-29
kdaigle,0,2021-03-30
kdaigle,2,2021-03-31
